github.event.changes.old_repository.owner.followers_url,structured
github.event.changes.old_repository.owner.following_url,structured
github.event.changes.old_repository.owner.gists_url,structured
github.event.changes.old_repository.owner.gravatar_id,arbitrary
github.event.changes.old_repository.owner.html_url,structured
github.event.changes.old_repository.owner.id,fixed
github.event.changes.old_repository.owner.login,arbitrary
github.event.changes.old_repository.owner.name,arbitrary
github.event.changes.old_repository.owner.node_id,arbitrary
github.event.changes.old_repository.owner.organizations_url,structured
github.event.changes.old_repository.owner.received_events_url,structured
github.event.changes.old_repository.owner.repos_url,structured
github.event.changes.old_repository.owner.site_admin,fixed
github.event.changes.old_repository.owner.starred_url,structured
github.event.changes.old_repository.owner.subscriptions_url,structured
github.event.changes.old_repository.owner.type,fixed
github.event.changes.old_repository.owner.url,structured
github.event.changes.old_repository.owner.user_view_type,arbitrary
github.event.changes.old_repository.permissions.admin,fixed
github.event.changes.old_repository.permissions.maintain,fixed
github.event.changes.old_repository.permissions.pull,fixed
github.event.changes.old_repository.permissions.push,fixed
github.event.changes.old_repository.permissions.triage,fixed
github.event.changes.old_repository.private,fixed
github.event.changes.old_repository.public,fixed
github.event.changes.old_repository.pulls_url,structured
github.event.changes.old_repository.pushed_at,fixed
github.event.changes.old_repository.releases_url,structured
github.event.changes.old_repository.role_name,arbitrary
github.event.changes.old_repository.size,fixed
github.event.changes.old_repository.ssh_url,arbitrary
github.event.changes.old_repository.stargazers,fixed
github.event.changes.old_repository.stargazers_count,fixed
github.event.changes.old_repository.stargazers_url,structured
github.event.changes.old_repository.statuses_url,structured
github.event.changes.old_repository.subscribers_url,structured
github.event.changes.old_repository.subscription_url,structured
github.event.changes.old_repository.svn_url,structured
github.event.changes.old_repository.tags_url,structured
github.event.changes.old_repository.teams_url,structured
github.event.changes.old_repository.topics.*,arbitrary
github.event.changes.old_repository.trees_url,structured
github.event.changes.old_repository.updated_at,fixed
github.event.changes.old_repository.url,structured
github.event.changes.old_repository.visibility,fixed
github.event.changes.old_repository.watchers,fixed
github.event.changes.old_repository.watchers_count,fixed
github.event.changes.old_repository.web_commit_signoff_required,fixed
github.event.changes.pull_request_reviews_enforcement_level.from,fixed
github.event.changes.require_last_push_approval.from,fixed
github.event.changes.required_status_checks.from.*,arbitrary
github.event.changes.required_status_checks_enforcement_level.from,fixed
github.event.changes.tag_name.from,arbitrary
github.event.changes.title.from,arbitrary
github.event.check_run.app,fixed
github.event.check_run.app.client_id,arbitrary
github.event.check_run.app.created_at,fixed
github.event.check_run.app.description,arbitrary
github.event.check_run.app.events.*,arbitrary
github.event.check_run.app.external_url,structured
github.event.check_run.app.html_url,structured
github.event.check_run.app.id,fixed
github.event.check_run.app.installations_count,fixed
github.event.check_run.app.name,arbitrary
github.event.check_run.app.node_id,arbitrary
github.event.check_run.app.owner.avatar_url,structured
github.event.check_run.app.owner.created_at,fixed
github.event.check_run.app.owner.description,arbitrary
github.event.check_run.app.owner.email,arbitrary
github.event.check_run.app.owner.events_url,arbitrary
github.event.check_run.app.owner.followers_url,structured
github.event.check_run.app.owner.following_url,arbitrary
github.event.check_run.app.owner.gists_url,arbitrary
github.event.check_run.app.owner.gravatar_id,arbitrary
github.event.check_run.app.owner.html_url,structured
github.event.check_run.app.owner.id,fixed
github.event.check_run.app.owner.login,arbitrary
github.event.check_run.app.owner.name,arbitrary
github.event.check_run.app.owner.node_id,arbitrary
github.event.check_run.app.owner.organizations_url,structured
github.event.check_run.app.owner.received_events_url,structured
github.event.check_run.app.owner.repos_url,structured
github.event.check_run.app.owner.site_admin,fixed
github.event.check_run.app.owner.slug,arbitrary
github.event.check_run.app.owner.starred_at,arbitrary
github.event.check_run.app.owner.starred_url,arbitrary
github.event.check_run.app.owner.subscriptions_url,structured
github.event.check_run.app.owner.type,arbitrary
github.event.check_run.app.owner.updated_at,fixed
github.event.check_run.app.owner.url,structured
github.event.check_run.app.owner.user_view_type,arbitrary
github.event.check_run.app.owner.website_url,structured
github.event.check_run.app.permissions.*,arbitrary
github.event.check_run.app.permissions.checks,arbitrary
github.event.check_run.app.permissions.contents,arbitrary
github.event.check_run.app.permissions.deployments,arbitrary
github.event.check_run.app.permissions.issues,arbitrary
github.event.check_run.app.permissions.metadata,arbitrary
github.event.check_run.app.slug,arbitrary
github.event.check_run.app.updated_at,fixed
github.event.check_run.check_suite.after,arbitrary
github.event.check_run.check_suite.app.client_id,arbitrary
github.event.check_run.check_suite.app.created_at,fixed
github.event.check_run.check_suite.app.description,arbitrary
github.event.check_run.check_suite.app.events.*,arbitrary
github.event.check_run.check_suite.app.external_url,structured
github.event.check_run.check_suite.app.html_url,structured
github.event.check_run.check_suite.app.id,fixed
github.event.check_run.check_suite.app.installations_count,fixed
github.event.check_run.check_suite.app.name,arbitrary
github.event.check_run.check_suite.app.node_id,arbitrary
github.event.check_run.check_suite.app.owner.avatar_url,structured
github.event.check_run.check_suite.app.owner.created_at,fixed
github.event.check_run.check_suite.app.owner.description,arbitrary
github.event.check_run.check_suite.app.owner.email,arbitrary
github.event.check_run.check_suite.app.owner.events_url,arbitrary
github.event.check_run.check_suite.app.owner.followers_url,structured
github.event.check_run.check_suite.app.owner.following_url,arbitrary
github.event.check_run.check_suite.app.owner.gists_url,arbitrary
github.event.check_run.check_suite.app.owner.gravatar_id,arbitrary
github.event.check_run.check_suite.app.owner.html_url,structured
github.event.check_run.check_suite.app.owner.id,fixed
github.event.check_run.check_suite.app.owner.login,arbitrary
github.event.check_run.check_suite.app.owner.name,arbitrary
github.event.check_run.check_suite.app.owner.node_id,arbitrary
github.event.check_run.check_suite.app.owner.organizations_url,structured
github.event.check_run.check_suite.app.owner.received_events_url,structured
github.event.check_run.check_suite.app.owner.repos_url,structured
github.event.check_run.check_suite.app.owner.site_admin,fixed
github.event.check_run.check_suite.app.owner.slug,arbitrary
github.event.check_run.check_suite.app.owner.starred_at,arbitrary
github.event.check_run.check_suite.app.owner.starred_url,arbitrary
github.event.check_run.check_suite.app.owner.subscriptions_url,structured
github.event.check_run.check_suite.app.owner.type,arbitrary
github.event.check_run.check_suite.app.owner.updated_at,fixed
github.event.check_run.check_suite.app.owner.url,structured
github.event.check_run.check_suite.app.owner.user_view_type,arbitrary
github.event.check_run.check_suite.app.owner.website_url,structured
github.event.check_run.check_suite.app.permissions.*,arbitrary
github.event.check_run.check_suite.app.permissions.checks,arbitrary
github.event.check_run.check_suite.app.permissions.contents,arbitrary
github.event.check_run.check_suite.app.permissions.deployments,arbitrary
github.event.check_run.check_suite.app.permissions.issues,arbitrary
github.event.check_run.check_suite.app.permissions.metadata,arbitrary
github.event.check_run.check_suite.app.slug,arbitrary
github.event.check_run.check_suite.app.updated_at,fixed
github.event.check_run.check_suite.before,arbitrary
github.event.check_run.check_suite.conclusion,fixed
github.event.check_run.check_suite.created_at,fixed
github.event.check_run.check_suite.head_branch,arbitrary
github.event.check_run.check_suite.head_sha,arbitrary
github.event.check_run.check_suite.id,fixed
github.event.check_run.check_suite.node_id,arbitrary
github.event.check_run.check_suite.pull_requests.*.base.ref,arbitrary
github.event.check_run.check_suite.pull_requests.*.base.repo.id,fixed
github.event.check_run.check_suite.pull_requests.*.base.repo.name,arbitrary
github.event.check_run.check_suite.pull_requests.*.base.repo.url,arbitrary
github.event.check_run.check_suite.pull_requests.*.base.sha,arbitrary
github.event.check_run.check_suite.pull_requests.*.head.ref,arbitrary
github.event.check_run.check_suite.pull_requests.*.head.repo.id,fixed
github.event.check_run.check_suite.pull_requests.*.head.repo.name,arbitrary
github.event.check_run.check_suite.pull_requests.*.head.repo.url,arbitrary
github.event.check_run.check_suite.pull_requests.*.head.sha,arbitrary
github.event.check_run.check_suite.pull_requests.*.id,fixed
github.event.check_run.check_suite.pull_requests.*.number,fixed
github.event.check_run.check_suite.pull_requests.*.url,arbitrary
github.event.check_run.check_suite.repository.allow_forking,fixed
github.event.check_run.check_suite.repository.archive_url,arbitrary
github.event.check_run.check_suite.repository.archived,fixed
github.event.check_run.check_suite.repository.assignees_url,arbitrary
github.event.check_run.check_suite.repository.blobs_url,arbitrary
github.event.check_run.check_suite.repository.branches_url,arbitrary
github.event.check_run.check_suite.repository.clone_url,arbitrary
github.event.check_run.check_suite.repository.code_of_conduct.body,arbitrary
github.event.check_run.check_suite.repository.code_of_conduct.html_url,structured
github.event.check_run.check_suite.repository.code_of_conduct.key,arbitrary
github.event.check_run.check_suite.repository.code_of_conduct.name,arbitrary
github.event.check_run.check_suite.repository.code_of_conduct.url,structured
github.event.check_run.check_suite.repository.collaborators_url,arbitrary
github.event.check_run.check_suite.repository.comments_url,arbitrary
github.event.check_run.check_suite.repository.commits_url,arbitrary
github.event.check_run.check_suite.repository.compare_url,arbitrary
github.event.check_run.check_suite.repository.contents_url,arbitrary
github.event.check_run.check_suite.repository.contributors_url,structured
github.event.check_run.check_suite.repository.created_at,fixed
github.event.check_run.check_suite.repository.default_branch,arbitrary
github.event.check_run.check_suite.repository.delete_branch_on_merge,fixed
github.event.check_run.check_suite.repository.deployments_url,structured
github.event.check_run.check_suite.repository.description,arbitrary
github.event.check_run.check_suite.repository.disabled,fixed
github.event.check_run.check_suite.repository.downloads_url,structured
github.event.check_run.check_suite.repository.events_url,structured
github.event.check_run.check_suite.repository.fork,fixed
github.event.check_run.check_suite.repository.forks,fixed
github.event.check_run.check_suite.repository.forks_count,fixed
github.event.check_run.check_suite.repository.forks_url,structured
github.event.check_run.check_suite.repository.full_name,arbitrary
github.event.check_run.check_suite.repository.git_commits_url,arbitrary
github.event.check_run.check_suite.repository.git_refs_url,arbitrary
github.event.check_run.check_suite.repository.git_tags_url,arbitrary
github.event.check_run.check_suite.repository.git_url,arbitrary
github.event.check_run.check_suite.repository.has_discussions,fixed
github.event.check_run.check_suite.repository.has_downloads,fixed
github.event.check_run.check_suite.repository.has_issues,fixed
github.event.check_run.check_suite.repository.has_pages,fixed
github.event.check_run.check_suite.repository.has_projects,fixed
github.event.check_run.check_suite.repository.has_wiki,fixed
github.event.check_run.check_suite.repository.homepage,arbitrary
github.event.check_run.check_suite.repository.hooks_url,structured
github.event.check_run.check_suite.repository.html_url,structured
github.event.check_run.check_suite.repository.id,fixed
github.event.check_run.check_suite.repository.is_template,fixed
github.event.check_run.check_suite.repository.issue_comment_url,arbitrary
github.event.check_run.check_suite.repository.issue_events_url,arbitrary
github.event.check_run.check_suite.repository.issues_url,arbitrary
github.event.check_run.check_suite.repository.keys_url,arbitrary
github.event.check_run.check_suite.repository.labels_url,arbitrary
github.event.check_run.check_suite.repository.language,arbitrary
github.event.check_run.check_suite.repository.languages_url,structured
github.event.check_run.check_suite.repository.license.key,arbitrary
github.event.check_run.check_suite.repository.license.name,arbitrary
github.event.check_run.check_suite.repository.license.node_id,arbitrary
github.event.check_run.check_suite.repository.license.spdx_id,arbitrary
github.event.check_run.check_suite.repository.license.url,arbitrary
github.event.check_run.check_suite.repository.merges_url,structured
github.event.check_run.check_suite.repository.milestones_url,arbitrary
github.event.check_run.check_suite.repository.mirror_url,arbitrary
github.event.check_run.check_suite.repository.name,arbitrary
github.event.check_run.check_suite.repository.network_count,fixed
github.event.check_run.check_suite.repository.node_id,arbitrary
github.event.check_run.check_suite.repository.notifications_url,arbitrary
github.event.check_run.check_suite.repository.open_issues,fixed
github.event.check_run.check_suite.repository.open_issues_count,fixed
github.event.check_run.check_suite.repository.owner.avatar_url,structured
github.event.check_run.check_suite.repository.owner.email,arbitrary
github.event.check_run.check_suite.repository.owner.events_url,arbitrary
github.event.check_run.check_suite.repository.owner.followers_url,structured
github.event.check_run.check_suite.repository.owner.following_url,arbitrary
github.event.check_run.check_suite.repository.owner.gists_url,arbitrary
github.event.check_run.check_suite.repository.owner.gravatar_id,arbitrary
github.event.check_run.check_suite.repository.owner.html_url,structured
github.event.check_run.check_suite.repository.owner.id,fixed
github.event.check_run.check_suite.repository.owner.login,arbitrary
github.event.check_run.check_suite.repository.owner.name,arbitrary
github.event.check_run.check_suite.repository.owner.node_id,arbitrary
github.event.check_run.check_suite.repository.owner.organizations_url,structured
github.event.check_run.check_suite.repository.owner.received_events_url,structured
github.event.check_run.check_suite.repository.owner.repos_url,structured
github.event.check_run.check_suite.repository.owner.site_admin,fixed
github.event.check_run.check_suite.repository.owner.starred_at,arbitrary
github.event.check_run.check_suite.repository.owner.starred_url,arbitrary
github.event.check_run.check_suite.repository.owner.subscriptions_url,structured
github.event.check_run.check_suite.repository.owner.type,arbitrary
github.event.check_run.check_suite.repository.owner.url,structured
github.event.check_run.check_suite.repository.owner.user_view_type,arbitrary
github.event.check_run.check_suite.repository.permissions.admin,fixed
github.event.check_run.check_suite.repository.permissions.maintain,fixed
github.event.check_run.check_suite.repository.permissions.pull,fixed
github.event.check_run.check_suite.repository.permissions.push,fixed
github.event.check_run.check_suite.repository.permissions.triage,fixed
github.event.check_run.check_suite.repository.private,fixed
github.event.check_run.check_suite.repository.pulls_url,arbitrary
github.event.check_run.check_suite.repository.pushed_at,fixed
github.event.check_run.check_suite.repository.releases_url,arbitrary
github.event.check_run.check_suite.repository.role_name,arbitrary
github.event.check_run.check_suite.repository.security_and_analysis.advanced_security.status,fixed
github.event.check_run.check_suite.repository.security_and_analysis.code_security.status,fixed
github.event.check_run.check_suite.repository.security_and_analysis.dependabot_security_updates.status,fixed
github.event.check_run.check_suite.repository.security_and_analysis.secret_scanning.status,fixed
github.event.check_run.check_suite.repository.security_and_analysis.secret_scanning_ai_detection.status,fixed
github.event.check_run.check_suite.repository.security_and_analysis.secret_scanning_non_provider_patterns.status,fixed
github.event.check_run.check_suite.repository.security_and_analysis.secret_scanning_push_protection.status,fixed
github.event.check_run.check_suite.repository.size,fixed
github.event.check_run.check_suite.repository.ssh_url,arbitrary
github.event.check_run.check_suite.repository.stargazers_count,fixed
github.event.check_run.check_suite.repository.stargazers_url,structured
github.event.check_run.check_suite.repository.statuses_url,arbitrary
github.event.check_run.check_suite.repository.subscribers_count,fixed
github.event.check_run.check_suite.repository.subscribers_url,structured
github.event.check_run.check_suite.repository.subscription_url,structured
github.event.check_run.check_suite.repository.svn_url,arbitrary
github.event.check_run.check_suite.repository.tags_url,structured
github.event.check_run.check_suite.repository.teams_url,structured
github.event.check_run.check_suite.repository.temp_clone_token,arbitrary
github.event.check_run.check_suite.repository.topics.*,arbitrary
github.event.check_run.check_suite.repository.trees_url,arbitrary
github.event.check_run.check_suite.repository.updated_at,fixed
github.event.check_run.check_suite.repository.url,structured
github.event.check_run.check_suite.repository.visibility,arbitrary
github.event.check_run.check_suite.repository.watchers,fixed
github.event.check_run.check_suite.repository.watchers_count,fixed
github.event.check_run.check_suite.repository.web_commit_signoff_required,fixed
github.event.check_run.check_suite.status,fixed
github.event.check_run.check_suite.updated_at,fixed
github.event.check_run.check_suite.url,arbitrary
github.event.check_run.completed_at,fixed
github.event.check_run.conclusion,fixed
github.event.check_run.deployment.created_at,fixed
github.event.check_run.deployment.description,arbitrary
github.event.check_run.deployment.environment,arbitrary
github.event.check_run.deployment.id,fixed
github.event.check_run.deployment.node_id,arbitrary
github.event.check_run.deployment.original_environment,arbitrary
github.event.check_run.deployment.performed_via_github_app,fixed
github.event.check_run.deployment.performed_via_github_app.client_id,arbitrary
github.event.check_run.deployment.performed_via_github_app.created_at,fixed
github.event.check_run.deployment.performed_via_github_app.description,arbitrary
github.event.check_run.deployment.performed_via_github_app.events.*,arbitrary
github.event.check_run.deployment.performed_via_github_app.external_url,structured
github.event.check_run.deployment.performed_via_github_app.html_url,structured
github.event.check_run.deployment.performed_via_github_app.id,fixed
github.event.check_run.deployment.performed_via_github_app.installations_count,fixed
github.event.check_run.deployment.performed_via_github_app.name,arbitrary
github.event.check_run.deployment.performed_via_github_app.node_id,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.avatar_url,structured
github.event.check_run.deployment.performed_via_github_app.owner.created_at,fixed
github.event.check_run.deployment.performed_via_github_app.owner.description,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.email,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.events_url,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.followers_url,structured
github.event.check_run.deployment.performed_via_github_app.owner.following_url,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.gists_url,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.gravatar_id,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.html_url,structured
github.event.check_run.deployment.performed_via_github_app.owner.id,fixed
github.event.check_run.deployment.performed_via_github_app.owner.login,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.name,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.node_id,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.organizations_url,structured
github.event.check_run.deployment.performed_via_github_app.owner.received_events_url,structured
github.event.check_run.deployment.performed_via_github_app.owner.repos_url,structured
github.event.check_run.deployment.performed_via_github_app.owner.site_admin,fixed
github.event.check_run.deployment.performed_via_github_app.owner.slug,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.starred_at,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.starred_url,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.subscriptions_url,structured
github.event.check_run.deployment.performed_via_github_app.owner.type,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.updated_at,fixed
github.event.check_run.deployment.performed_via_github_app.owner.url,structured
github.event.check_run.deployment.performed_via_github_app.owner.user_view_type,arbitrary
github.event.check_run.deployment.performed_via_github_app.owner.website_url,structured
github.event.check_run.deployment.performed_via_github_app.permissions.*,arbitrary
github.event.check_run.deployment.performed_via_github_app.permissions.checks,arbitrary
github.event.check_run.deployment.performed_via_github_app.permissions.contents,arbitrary
github.event.check_run.deployment.performed_via_github_app.permissions.deployments,arbitrary
github.event.check_run.deployment.performed_via_github_app.permissions.issues,arbitrary
github.event.check_run.deployment.performed_via_github_app.permissions.metadata,arbitrary
github.event.check_run.deployment.performed_via_github_app.slug,arbitrary
github.event.check_run.deployment.performed_via_github_app.updated_at,fixed
github.event.check_run.deployment.production_environment,fixed
github.event.check_run.deployment.repository_url,structured
github.event.check_run.deployment.statuses_url,structured
github.event.check_run.deployment.task,arbitrary
github.event.check_run.deployment.transient_environment,fixed
github.event.check_run.deployment.updated_at,fixed
github.event.check_run.deployment.url,structured
github.event.check_run.details_url,arbitrary
github.event.check_run.external_id,arbitrary
github.event.check_run.head_sha,arbitrary
github.event.check_run.html_url,arbitrary
github.event.check_run.id,fixed
github.event.check_run.name,arbitrary
github.event.check_run.node_id,arbitrary
github.event.check_run.output.annotations_count,fixed
github.event.check_run.output.annotations_url,structured
github.event.check_run.output.summary,arbitrary
github.event.check_run.output.text,arbitrary
github.event.check_run.output.title,arbitrary
github.event.check_run.pull_requests.*.base.ref,arbitrary
github.event.check_run.pull_requests.*.base.repo.id,fixed
github.event.check_run.pull_requests.*.base.repo.name,arbitrary
github.event.check_run.pull_requests.*.base.repo.url,arbitrary
github.event.check_run.pull_requests.*.base.sha,arbitrary
github.event.check_run.pull_requests.*.head.ref,arbitrary
github.event.check_run.pull_requests.*.head.repo.id,fixed
github.event.check_run.pull_requests.*.head.repo.name,arbitrary
github.event.check_run.pull_requests.*.head.repo.url,arbitrary
github.event.check_run.pull_requests.*.head.sha,arbitrary
github.event.check_run.pull_requests.*.id,fixed
github.event.check_run.pull_requests.*.number,fixed
github.event.check_run.pull_requests.*.url,arbitrary
github.event.check_run.started_at,fixed
github.event.check_run.status,fixed
github.event.check_run.url,arbitrary
github.event.check_suite.after,arbitrary
github.event.check_suite.app.client_id,arbitrary
github.event.check_suite.app.created_at,fixed
github.event.check_suite.app.description,arbitrary
github.event.check_suite.app.events.*,fixed
github.event.check_suite.app.external_url,structured
github.event.check_suite.app.html_url,structured
github.event.check_suite.app.id,fixed
github.event.check_suite.app.name,arbitrary
github.event.check_suite.app.node_id,arbitrary
github.event.check_suite.app.owner.avatar_url,structured
github.event.check_suite.app.owner.deleted,fixed
github.event.check_suite.app.owner.email,arbitrary
github.event.check_suite.app.owner.events_url,structured
github.event.check_suite.app.owner.followers_url,structured
github.event.check_suite.app.owner.following_url,structured
github.event.check_suite.app.owner.gists_url,structured
github.event.check_suite.app.owner.gravatar_id,arbitrary
github.event.check_suite.app.owner.html_url,structured
github.event.check_suite.app.owner.id,fixed
github.event.check_suite.app.owner.login,arbitrary
github.event.check_suite.app.owner.name,arbitrary
github.event.check_suite.app.owner.node_id,arbitrary
github.event.check_suite.app.owner.organizations_url,structured
github.event.check_suite.app.owner.received_events_url,structured
github.event.check_suite.app.owner.repos_url,structured
github.event.check_suite.app.owner.site_admin,fixed
github.event.check_suite.app.owner.starred_url,structured
github.event.check_suite.app.owner.subscriptions_url,structured
github.event.check_suite.app.owner.type,fixed
github.event.check_suite.app.owner.url,structured
github.event.check_suite.app.owner.user_view_type,arbitrary
github.event.check_suite.app.permissions.actions,fixed
github.event.check_suite.app.permissions.administration,fixed
github.event.check_suite.app.permissions.checks,fixed
github.event.check_suite.app.permissions.content_references,fixed
github.event.check_suite.app.permissions.contents,fixed
github.event.check_suite.app.permissions.deployments,fixed
github.event.check_suite.app.permissions.discussions,fixed
github.event.check_suite.app.permissions.emails,fixed
github.event.check_suite.app.permissions.environments,fixed
github.event.check_suite.app.permissions.issues,fixed
github.event.check_suite.app.permissions.keys,fixed
github.event.check_suite.app.permissions.members,fixed
github.event.check_suite.app.permissions.metadata,fixed
github.event.check_suite.app.permissions.organization_administration,fixed
github.event.check_suite.app.permissions.organization_hooks,fixed
github.event.check_suite.app.permissions.organization_packages,fixed
github.event.check_suite.app.permissions.organization_plan,fixed
github.event.check_suite.app.permissions.organization_projects,fixed
github.event.check_suite.app.permissions.organization_secrets,fixed
github.event.check_suite.app.permissions.organization_self_hosted_runners,fixed
github.event.check_suite.app.permissions.organization_user_blocking,fixed
github.event.check_suite.app.permissions.packages,fixed
github.event.check_suite.app.permissions.pages,fixed
github.event.check_suite.app.permissions.pull_requests,fixed
github.event.check_suite.app.permissions.repository_hooks,fixed
github.event.check_suite.app.permissions.repository_projects,fixed
github.event.check_suite.app.permissions.secret_scanning_alerts,fixed
github.event.check_suite.app.permissions.secrets,fixed
github.event.check_suite.app.permissions.security_events,fixed
github.event.check_suite.app.permissions.security_scanning_alert,fixed
github.event.check_suite.app.permissions.single_file,fixed
github.event.check_suite.app.permissions.statuses,fixed
github.event.check_suite.app.permissions.team_discussions,fixed
github.event.check_suite.app.permissions.vulnerability_alerts,fixed
github.event.check_suite.app.permissions.workflows,fixed
github.event.check_suite.app.slug,arbitrary
github.event.check_suite.app.updated_at,fixed
github.event.check_suite.before,arbitrary
github.event.check_suite.check_runs_url,structured
github.event.check_suite.conclusion,fixed
github.event.check_suite.created_at,fixed
github.event.check_suite.head_branch,arbitrary
github.event.check_suite.head_commit.author.date,fixed
github.event.check_suite.head_commit.author.email,structured
github.event.check_suite.head_commit.author.name,arbitrary
github.event.check_suite.head_commit.author.username,arbitrary
github.event.check_suite.head_commit.committer.date,fixed
github.event.check_suite.head_commit.committer.email,structured
github.event.check_suite.head_commit.committer.name,arbitrary
github.event.check_suite.head_commit.committer.username,arbitrary
github.event.check_suite.head_commit.id,arbitrary
github.event.check_suite.head_commit.message,arbitrary
github.event.check_suite.head_commit.timestamp,arbitrary
github.event.check_suite.head_commit.tree_id,arbitrary
github.event.check_suite.head_sha,arbitrary
github.event.check_suite.id,fixed
github.event.check_suite.latest_check_runs_count,fixed
github.event.check_suite.node_id,arbitrary
github.event.check_suite.pull_requests.*.base.ref,arbitrary
github.event.check_suite.pull_requests.*.base.repo.id,fixed
github.event.check_suite.pull_requests.*.base.repo.name,arbitrary
github.event.check_suite.pull_requests.*.base.repo.url,structured
github.event.check_suite.pull_requests.*.base.sha,arbitrary
github.event.check_suite.pull_requests.*.head.ref,arbitrary
github.event.check_suite.pull_requests.*.head.repo.id,fixed
github.event.check_suite.pull_requests.*.head.repo.name,arbitrary
github.event.check_suite.pull_requests.*.head.repo.url,structured
github.event.check_suite.pull_requests.*.head.sha,arbitrary
github.event.check_suite.pull_requests.*.id,fixed
github.event.check_suite.pull_requests.*.number,fixed
github.event.check_suite.pull_requests.*.url,structured
github.event.check_suite.rerequestable,fixed
github.event.check_suite.runs_rerequestable,fixed
github.event.check_suite.status,fixed
github.event.check_suite.updated_at,fixed
github.event.check_suite.url,structured
github.event.client_payload,arbitrary
github.event.client_payload.*,arbitrary
github.event.comment._links.html.href,structured
github.event.comment._links.pull_request.href,structured
github.event.comment._links.self.href,structured
github.event.comment.author_association,fixed
github.event.comment.body,arbitrary
github.event.comment.child_comment_count,fixed
github.event.comment.commit_id,arbitrary
github.event.comment.created_at,arbitrary
github.event.comment.diff_hunk,arbitrary
github.event.comment.discussion_id,fixed
github.event.comment.html_url,arbitrary
github.event.comment.id,fixed
github.event.comment.in_reply_to_id,fixed
github.event.comment.issue_url,structured
github.event.comment.line,fixed
github.event.comment.node_id,arbitrary
github.event.comment.original_commit_id,arbitrary
github.event.comment.original_line,fixed
github.event.comment.original_position,fixed
github.event.comment.original_start_line,fixed
github.event.comment.parent_id,fixed
github.event.comment.path,arbitrary
github.event.comment.performed_via_github_app,fixed
github.event.comment.performed_via_github_app.client_id,arbitrary
github.event.comment.performed_via_github_app.created_at,fixed
github.event.comment.performed_via_github_app.description,arbitrary
github.event.comment.performed_via_github_app.events.*,arbitrary
github.event.comment.performed_via_github_app.external_url,structured
github.event.comment.performed_via_github_app.html_url,structured
github.event.comment.performed_via_github_app.id,fixed
github.event.comment.performed_via_github_app.installations_count,fixed
github.event.comment.performed_via_github_app.name,arbitrary
github.event.comment.performed_via_github_app.node_id,arbitrary
github.event.comment.performed_via_github_app.owner.avatar_url,structured
github.event.comment.performed_via_github_app.owner.created_at,fixed
github.event.comment.performed_via_github_app.owner.description,arbitrary
github.event.comment.performed_via_github_app.owner.email,arbitrary
github.event.comment.performed_via_github_app.owner.events_url,arbitrary
github.event.comment.performed_via_github_app.owner.followers_url,structured
github.event.comment.performed_via_github_app.owner.following_url,arbitrary
github.event.comment.performed_via_github_app.owner.gists_url,arbitrary
github.event.comment.performed_via_github_app.owner.gravatar_id,arbitrary
github.event.comment.performed_via_github_app.owner.html_url,structured
github.event.comment.performed_via_github_app.owner.id,fixed
github.event.comment.performed_via_github_app.owner.login,arbitrary
github.event.comment.performed_via_github_app.owner.name,arbitrary
github.event.comment.performed_via_github_app.owner.node_id,arbitrary
github.event.comment.performed_via_github_app.owner.organizations_url,structured
github.event.comment.performed_via_github_app.owner.received_events_url,structured
github.event.comment.performed_via_github_app.owner.repos_url,structured
github.event.comment.performed_via_github_app.owner.site_admin,fixed
github.event.comment.performed_via_github_app.owner.slug,arbitrary
github.event.comment.performed_via_github_app.owner.starred_at,arbitrary
github.event.comment.performed_via_github_app.owner.starred_url,arbitrary
github.event.comment.performed_via_github_app.owner.subscriptions_url,structured
github.event.comment.performed_via_github_app.owner.type,arbitrary
github.event.comment.performed_via_github_app.owner.updated_at,fixed
github.event.comment.performed_via_github_app.owner.url,structured
github.event.comment.performed_via_github_app.owner.user_view_type,arbitrary
github.event.comment.performed_via_github_app.owner.website_url,structured
github.event.comment.performed_via_github_app.permissions.*,arbitrary
github.event.comment.performed_via_github_app.permissions.checks,arbitrary
github.event.comment.performed_via_github_app.permissions.contents,arbitrary
github.event.comment.performed_via_github_app.permissions.deployments,arbitrary
github.event.comment.performed_via_github_app.permissions.issues,arbitrary
github.event.comment.performed_via_github_app.permissions.metadata,arbitrary
github.event.comment.performed_via_github_app.slug,arbitrary
github.event.comment.performed_via_github_app.updated_at,fixed
github.event.comment.position,fixed
github.event.comment.pull_request_review_id,fixed
github.event.comment.pull_request_url,structured
github.event.comment.reactions.+1,fixed
